Comune;Provincia;Tipologia;Stelle;Nome;Telefono;Indirizzo;CAP;Citta;Sigla provincia;Indirizzo posta elettronica;Indirizzo internet;Codice esercizio;Id;Latitudine;Longitudine
MONTEPULCIANO;SIENA;Affittacamere;0;LE CONTRADE 1;+39 0578 757440;VIA PI? AL SASSO, 84;53045;Montepulciano;SI;;;052015AFR0041;18142;430934362;117815305
MONTEPULCIANO;SIENA;Affittacamere;0;L'ORTO DI PANZA;+39 0577 669481;SAN SABA, 10 - FRAZ. ABBADIA;53045;Montepulciano;SI;info@labottepiena.com;www.lortodipanza.it;052015AFR0037;3732;431448517999999;118220369999999
MONTEPULCIANO;SIENA;Affittacamere;0;MEUBLE' EVOE';+39 0578 758757;VIA DI CAGNANO, 13;53045;Montepulciano;SI;info@trattoriadicagnano.it;www.trattoriadicagnano.it;052015AFR0034;3729;43092297;117816784
MONTEPULCIANO;SIENA;Affittacamere;0;MEUBLE' IL RICCIO B&B;+39 0578 757713;VIA TALOSA, 21 - II PIANO;53045;Montepulciano;SI;info@ilriccio.net;www.ilriccio.net;052015AFR0001;3711;430928784;117814751999999
MONTEPULCIANO;SIENA;Affittacamere;0;ORTAGLIA;+39 0578 756091;STRADA PER PIENZA, 29 - LOC. ORTAGLIA;53045;Montepulciano;SI;tuscany@ortaglia.it;www.ortaglia.it;052015AFR0023;3720;43120283;118207565999999
MONTEPULCIANO;SIENA;Affittacamere;0;PECORARO ISOLINA;+39 0578 716446;VIA POGGIANO, 21;53045;Montepulciano;SI;casale.poggiano@libero.it;www.poggiano.it;052015AFR0022;3719;430963134;11747556
MONTEPULCIANO;SIENA;Affittacamere;0;PODERE POGGIO AL SOLE;+39 0578 717015;VIA DELLE PIETROSE, 5;53045;Montepulciano;SI;manola.calabresi@libero.it;www.poderepoggioalsole.it;052015AFR0043;18393;43108744;117812129999999
MONTEPULCIANO;SIENA;Affittacamere;0;RELAIS SAN BRUNO;+39 0578 716222;VIA DI PESCAIA, 5/7;53045;Montepulciano;SI;info@sanbrunorelais.com;www.sanbrunorelais.com;052015AFR0031;3726;430903642999999;117696079999999
MONTEPULCIANO;SIENA;Affittacamere;0;SAVINI STEFANIA;+39 0578 758292;VIA DI POGGIANO, 7 - LOC. POGGIANO;53045;Montepulciano;SI;info@villapoggiano.com;www.villapoggiano.com;052015AFR0025;3721;43120283;118207565999999
MONTEPULCIANO;SIENA;Affittacamere;0;VICOLO DELL'OSTE SUB 11;+39 0578 758393;VICOLO DELL'OSTE , 1;53045;Montepulciano;SI;info@ideaok.it;;052015AFR0039;17241;43093873;11781924
MONTEPULCIANO;SIENA;Affittacamere;0;VICOLO DELL'OSTE SUB 12;+39 0548 - 758393;VICOLO DELL'OSTE, 1;53045;Montepulciano;SI;info@ideaok.it;;052015AFR0040;17242;43093873;11781924
MONTEPULCIANO;SIENA;Affittacamere;0;VILLA CICOLINA;+39 0578 758620;S.P. 11;53045;Montepulciano;SI;info@villacicolina.it;www.villacicolina.it;052015AFR0027;3723;43092926;11782389
MONTEPULCIANO;SIENA;Affittacamere;0;VILLA NOTTOLA;+39 0578 708549;S.S. 326 DI RAPOLANO N. 9/A - LOC. NOTTOLA - FRAZ. GRACCIANO;53045;Montepulciano;SI;info@villadinottola.com;www.villadinottola.com;052015AFR0026;3722;431322232999999;118285918999999
MONTEPULCIANO;SIENA;Agriturismi;1;AGR. CANNETO;+39 0578 757737;VIA DEI CANNETI, 14;53045;Montepulciano;SI;cantina@canneto.it;;052015AAT0040;4773;430971139999999;117782871
MONTEPULCIANO;SIENA;Agriturismi;1;AGRICAMPEGGIO BELMONDO;+39 333 3372411;VIA DELLE CAGGIOLE PRIME;53045;Montepulciano;SI;coop.veltha@gmail.com;;052015AAT0120;18611;430934812;117794946
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO BOSCALTI;+39 0578 799008;LOC. BOSCALTI - FRAZ. S.ALBINO;53045;Montepulciano;SI;frz1960@virgilio.it;;052015AAT0101;4828;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO CASA CERVOGNANO;+39 0578 768050;VIA POGGIO GOLO, 12 - LOC. LOC. CERVOGNANO;53045;Montepulciano;SI;poderecervognano@alice.it;;052015AAT0113;14402;43096063;11840544
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO IL SALARCO;+39 0578 716526;GRACCIANELLO, 9 - LOC. GRACCIANO;53045;Montepulciano;SI;laura.bailhache@libero.it;;052015AAT0112;14401;431322232999999;118285918999999
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO IL VECCHIO MILIPANO;+39 0578 716848;VIA DELLE CETINE, 2;53045;Montepulciano;SI;agriturismo@ilvecchiomilipano.it;www.ilvecchiomilipano.it;052015AAT0082;4812;430997069;117938565
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO IORILLO NICOLA;+39 333 8471092;VIA DELLA MONTAGNA, 31;53045;Montepulciano;SI;;;052015AAT0126;19332;43052782;11775804
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO LA PIEVINA;+39 0578 758283;VIA DI TOTONA, 32;53045;Montepulciano;SI;info@agriturismolapievina.it;www.agriturismolapievina.it;052015AAT0102;4829;430718249;117653199
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO LA TABACCAIA;+39 0578 767217;VIA DEL SANTO, 60 - FRAZ. ACQUAVIVA;53045;Montepulciano;SI;rocco.r@libero.it;;052015AAT0124;19176;431142161;118634902
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO PALAZZO DEI DIAVOLI;+39 0578 716565;VIA DELLE COLOMBELLE, 3;53045;Montepulciano;SI;palazzodiavoli@email.it;www.agriturismoilpalazzdeidiavoli.it;052015AAT0077;4807;430995892999999;117699195
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO PALAZZONE;+39 3384489336;VIA DI TOTONA, 51;53045;Montepulciano;SI;angela.parbuono@libero.it;www.agriturismopalazzonemontepulciano@mysupersite.it;052015AAT0105;4832;430730836714168;117688724626266
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO POGGIO GOLO;+39 338 7864699;DI POGGIO GOLO;53045;Montepulciano;SI;info@poggiogolo.com;;052015AAT0107;4834;430956151999999;118462411999999
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO RAGGIO DI SOLE;+39 0578 716862;DELL'ACQUAPUZZOLA, 8;53045;Montepulciano;SI;info@agriturismoraggiodisole.com;;052015AAT0110;4837;43091805;11789546
MONTEPULCIANO;SIENA;Agriturismi;1;AGRITURISMO VIA DELLA STELLA;+39 0578 724255;VIA DELLA STELLA, 37 - LOC. LOC. VALIANO;53040;Montepulciano;SI;info@viadellastella.it;www.viadellastella.it;052015AAT0035;4768;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;1;AGR. S. UBERTO;+39 0578 814272;LOC. POGGIARDELLI, 5;53045;Montepulciano;SI;;;052015AAT0051;4784;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;1;AZ.AGR.CASAGRANDE;+39 0578 756030;VIA MARTIENA, 40 - LOC. MARTIENA;53045;Montepulciano;SI;info@casagrande.siena.it;;052015AAT0005;4745;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;1;AZ.AGR.CASA PARLATO;+39 0578 716322;VIA DELLE COROLLE, 9 - LOC. COROLLE;53045;Montepulciano;SI;nicparlato@gmail.com;;052015AAT0026;4761;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;1;AZ. AGR. FUCILE;+39 347 2695637;VIA DI TORRITA, 2;53045;Montepulciano;SI;info@poderefucile.com;www.poderefucile.com;052015AAT0032;4766;431272556;11794639
MONTEPULCIANO;SIENA;Agriturismi;1;AZ.AGR. LA VALIANA DI CECILIA DELLA GIOVAMPAOLA;+39 0578 767308;VIA DELLA STELLA, 25 - FRAZ. VALIANO;53045;Montepulciano;SI;info@lavaliana.it-ceciliadg@libero.it;www.lavaliana.it;052015AAT0094;4822;431470555;11901574
MONTEPULCIANO;SIENA;Agriturismi;1;AZ. AGR. METINA;+39 0578 767418;VIA SETINAIOLA, 8 - LOC. CERVOGNANO;53040;Montepulciano;SI;info@metina.it;www.metina.it;052015AAT0010;4749;430929259999999;11782389
MONTEPULCIANO;SIENA;Agriturismi;1;AZ.AGR. POGGIO PAGANO;+39 0578 767450-3384294166;VIA DEL TERMINE, 5 - LOC. ARGIANO;53045;Montepulciano;SI;info@tenutadiargiano.it;www.tenutadiargiano.it;052015AAT0066;4797;430827256999999;118641065999999
MONTEPULCIANO;SIENA;Agriturismi;1;BOSSONCINA;+39 3396669136;DI BOSSONA SN;53045;Montepulciano;SI;rachelebarbieri@alice.it;;052015AAT0133;21286;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;1;CASA DI BACCO;+39 0578724056 3388054069;VIA DELLA FORNACE, 16 - LOC. VALIANO;53045;Montepulciano;SI;info@casadibacco.net;www.casadibacco.net;052015AAT0096;4823;431325913869998;119114542007446
MONTEPULCIANO;SIENA;Agriturismi;1;CASINA DI PACINA;+39 3487786203;DEI GREPPI N 25 - FRAZ. ABBADIA;53045;Montepulciano;SI;agriturismopacina@hotmail.com;;052015AAT0135;21416;431452947;118223612
MONTEPULCIANO;SIENA;Agriturismi;1;COLLE VERDE;+39 0578 707081;VIA DEI GREPPI, 10 - FRAZ. ABBADIA;53045;Montepulciano;SI;info@agriturismocolleverde.net;www.agriturismocolleverde.net;052015AAT0108;4835;431452947;118223612
MONTEPULCIANO;SIENA;Agriturismi;1;I DUE CIPRESSI;+39 335 7043517;VIA DI ARGIANO - LOC. LOC. ARGIANO;53045;Montepulciano;SI;mauriziodalpino@yahoo.it;;052015AAT0115;17417;430827257;118641066
MONTEPULCIANO;SIENA;Agriturismi;1;IL CAMPINO;+39 3483331025;S.S. 146 SUD, 12 - FRAZ. S.ALBINO;53045;Montepulciano;SI;marzio@bccmp.com;;052015AAT0109;4836;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;1;IL GIRASOLE;+39 0578 716076;VIA STRADA PER PIENZA;53045;Montepulciano;SI;agriturismoriccarelli@montepulciano.com;www.ilgirasole.montepulciano.com;052015AAT0065;4796;430878028;117693396
MONTEPULCIANO;SIENA;Agriturismi;1;IL POGGIARONE;+39 0578 716291;VIA DI TORRITA, 21 - FRAZ. ABBADIA;53045;Montepulciano;SI;;;052015AAT0038;4771;431448517999999;118220369999999
MONTEPULCIANO;SIENA;Agriturismi;1;IL SASSO;+39 0578 767429;VIA ANTICA CHIUSINA;53045;Montepulciano;SI;info@agriturismoilsasso.toscana.it;;052015AAT0063;4794;430920404;118283056
MONTEPULCIANO;SIENA;Agriturismi;1;I ROSETI;+39 3287533266;DI TOTONA N 23;53045;Montepulciano;SI;info@agriturismoiroseti.it;;052015AAT0136;21530;43075128;11772956
MONTEPULCIANO;SIENA;Agriturismi;1;LA CHICCHERIA;+39 0578 708036;VIA DELLA COSTITUZIONE, 37 - LOC. LOC. ABBADIA;53045;Montepulciano;SI;sabrinatosi17@gmail.com;;052015AAT0127;19558;431452947;118223612
MONTEPULCIANO;SIENA;Agriturismi;1;LE COROLLINE;+39 340 6784245;VIA DELLE COROLLE SNC - LOC. LOC. LE COROLLE;53045;Montepulciano;SI;lecorolline@gmail.com;www.lecorolline.it;052015AAT0131;20081;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;1;LE RONDINELLE;+39 0578 724064;VIA LAURETANA SUD, 63 - LOC. LOC. VALIANO;53045;Montepulciano;SI;agriturismo_lerondinelle@virgilio.it;;052015AAT0118;18356;431479125;119021177
MONTEPULCIANO;SIENA;Agriturismi;1;LE TERRE DI NUNZIO;+39 0578 717080;VIA VALARDEGNA, 13;53045;Montepulciano;SI;studio@cdlriccarelli.it;;052015AAT0130;19882;430844703;117845359
MONTEPULCIANO;SIENA;Agriturismi;1;MANONERA;+39 0578 798305;LOC. MANONERA;53045;Montepulciano;SI;lamanonera@libero.it;;052015AAT0074;4804;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;1;PALAZZOLO DELLA QUERCE;+39 0578 717519;VIA DI MARTIENA, 42;53045;Montepulciano;SI;info@palazzolodellaquerce.it;;052015AAT0123;19145;43092479;11808711
MONTEPULCIANO;SIENA;Agriturismi;1;PESCAIA;+39 0578 757605;VIA PESCAIA, 8 - LOC. SAN BIAGIO;53045;Montepulciano;SI;agriturismopescaia@libero.it;www.agriturismopescaia.it;052015AAT0039;4772;430920369999999;117759628999999
MONTEPULCIANO;SIENA;Agriturismi;1;PODERE FONTECASTELLO;+39 0578 716831;VIA ACQUAPUZZOLA, 3;53045;Montepulciano;SI;info@fontecastello.it;;052015AAT0062;4793;430936747;117885820999999
MONTEPULCIANO;SIENA;Agriturismi;1;PODERE IL GIARDINETTO;+39 0578 716923;VIA DI MARTIENA, 33;53045;Montepulciano;SI;;;052015AAT0098;4825;430947986999999;118031252
MONTEPULCIANO;SIENA;Agriturismi;1;PODERE SAN CARLO;+39 0578 798358;VIA DELLA MONTAGNA, 2;53045;Montepulciano;SI;;;052015AAT0043;4776;430736528999999;117838531999999
MONTEPULCIANO;SIENA;Agriturismi;1;POGGIANO LA FORNACE;+39 337 700682;STRADA PER PIENZA, 43;53045;Montepulciano;SI;giordanomenconi@gmail.com;;052015AAT0140;22159;43089701;11753644
MONTEPULCIANO;SIENA;Agriturismi;1;SAN BIAGIO;+39 0578 716964;VIA DI PESCAIA, 3;53045;Montepulciano;SI;;;052015AAT0097;4824;430903642999999;117696079999999
MONTEPULCIANO;SIENA;Agriturismi;1;SAN PIETRO;+39 0577 271822;VIA FONTE AL VESCOVO, 3;53045;Montepulciano;SI;sanpietroagriturismo@virgilio.it;;052015AAT0073;4803;430900103326645;117851353355124
MONTEPULCIANO;SIENA;Agriturismi;1;STABBIANO;+39 0578 716043;VIA CASTAGNI, 24 - LOC. STABBIANO;53045;Montepulciano;SI;catino51@aliceposta.it;;052015AAT0033;4767;430636111;118172037
MONTEPULCIANO;SIENA;Agriturismi;1;TENUTA DI ARGIANO;+39 3384294166;VIA POGGIO PAGANO, 14 - FRAZ. ACQUAVIVA;53040;Montepulciano;SI;info@tenutadiargiano.it;www.tenutadiargiano.it;052015AAT0067;4798;43078957992507;118612050265073
MONTEPULCIANO;SIENA;Agriturismi;1;VILLA CICOLINA;+39 0578 758620;S.P. 11;53045;Montepulciano;SI;info@villacicolina.it;www.villacicolina.it;052015AAT0048;4781;431430441;118201046
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO CICOLINA;+39 0578 787620;PROVINCIALE, 4;53045;Montepulciano;SI;az.cicolina@libero.it;www.villacicolina.it/;052015AAT0122;19048;43096052;117837409
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO DEI;+39 0578 716878;LA CIARLIANA, 23 - LOC. LA CIARLIANA;53045;Montepulciano;SI;info@cantinedei.com;www.cantinedei.com;052015AAT0075;4805;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO IL PANTANO;+39 0578 708755;S.S. 326 OVEST - LOC. PANTANO - FRAZ. ABBADIA DI MONTEPULCIANO;53045;Montepulciano;SI;tenutapantano@libero.it;www.tenutapantano.it;052015AAT0031;4765;431508160265127;117872786521911
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO PACIFICO;+39 0578 716784;VIA DELLE CETINE, 6;53045;Montepulciano;SI;info@agriturismopacifico.com;;052015AAT0079;4809;431009499999999;117932609999999
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO PODERE PALAZZOLO;+39 0578 757728;VIA DEI CANNETI, 26/A - LOC. SAN BIAGIO;53045;Montepulciano;SI;info@agriturismobiagi.it;www.agriturismobiagi.it;052015AAT0014;4752;430920369999999;117759628999999
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO SALCHETO;+39 0578 799031;VIA DI VILLA BIANCA, 15;53045;Montepulciano;SI;visit@salcheto.it;www.salcheto.it;052015AAT0117;18261;43083695;11796702
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO SAN BENEDETTO DOGANA;+39 339 7316695;PER CHIANCIANO, 27/A;53045;Montepulciano;SI;bio@sanbenedettodogana.it;;052015AAT0111;14400;430827037;117800556
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO SAN GALLO;+39 0578 758330;VIA DELLE COLOMBELLE, 7;53045;Montepulciano;SI;info@agriturismosangallo.com;www.agriturismosangallo.com;052015AAT0068;4799;431025465;11770063
MONTEPULCIANO;SIENA;Agriturismi;2;AGRITURISMO VALDIPIATTA;+39 0578 757930;VIA CIARLIANA 25/A - FRAZ. GRACCIANO;53045;Montepulciano;SI;info@valdipiatta.it;www.agriturismovaldipiatta.it;052015AAT0060;4791;431322232999999;118285918999999
MONTEPULCIANO;SIENA;Agriturismi;2;ARDENE;+39 0578 758648;VIA DI VALARDEGNA, 7;53045;Montepulciano;SI;info@agriturismoardene.it;www.agriturismoardene.it;052015AAT0091;4820;430822340446225;117864418029785
MONTEPULCIANO;SIENA;Agriturismi;2;AZ. AGR. COGNANELLO;+39 0578 757834;LOC. LOC. BERTILLE, 1;53045;Montepulciano;SI;cognanello@libero.it;www.agriturismocognanello.it;052015AAT0114;17416;430812405;117746802
MONTEPULCIANO;SIENA;Agriturismi;2;AZ.AGR.IL SERRAGLIO;+39 0578 798239;VIA DELLA MONTAGNA, 11;53045;Montepulciano;SI;info@ilserraglio.it;www.ilserraglio.it;052015AAT0007;4747;430699785999999;117824863
MONTEPULCIANO;SIENA;Agriturismi;2;AZ.AGR.LE DUE CHIARINE;+39 0578 767282;VIA POZZOLESE, 61 - FRAZ. ACQUAVIVA;53040;Montepulciano;SI;info@leduechiarine.it;www.leduechiarine.it;052015AAT0020;4756;430929259999999;11782389
MONTEPULCIANO;SIENA;Agriturismi;2;AZ.AGR.POGGIO ETRUSCO;+39 0578 798370;VIA DEL PELAGO 11 - LOC. FONTECORNINO - FRAZ. S.ALBINO;53045;Montepulciano;SI;info@poggio-etrusco.com;www.poggio-etrusco.com;052015AAT0018;4754;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;2;AZ. AGR. SANGUINETO;+39 0578 768011;LOC. SANGUINETO, 1 - FRAZ. ACQUAVIVA;53040;Montepulciano;SI;info@sanguineto.it;www.sanguineto.it;052015AAT0030;4764;430929259999999;11782389
MONTEPULCIANO;SIENA;Agriturismi;2;BOSSONA;+39 0578 756082;VIA DI BOSSONA, 5;53045;Montepulciano;SI;info@agriturismobossona.it;www.agriturismobossona.it;052015AAT0064;4795;431034046999999;118093307
MONTEPULCIANO;SIENA;Agriturismi;2;CASA AL BOSCO;+39 0578 708162;VIA DEI GREPPI, 38 - FRAZ. ABBADIA;53045;Montepulciano;SI;info@agriturismocasalbosco.it;www.agriturismocasalbosco.it;052015AAT0053;4786;431452947;118223612
MONTEPULCIANO;SIENA;Agriturismi;2;CASA DORA;+39 0578 767782;VIA DI SANGUINETO, 2;53045;Montepulciano;SI;sanguineto@tin.it;www.sanguineto.com;052015AAT0119;18410;4310939;1183349
MONTEPULCIANO;SIENA;Agriturismi;2;CONTEA DI PIANDIVASCO;+39 0578767646-3338668410;S.P. 326 EST, 19 - LOC. PODERNOVO;53040;Montepulciano;SI;info@podernovo.it;www.podernovo.it;052015AAT0047;4780;430929259999999;11782389
MONTEPULCIANO;SIENA;Agriturismi;2;DIONORA;+39 0578 717496;VIA DI POGGIANO, 9;53045;Montepulciano;SI;info@dionora.it;www.dionora.it;052015AAT0028;4762;430868075;117558625
MONTEPULCIANO;SIENA;Agriturismi;2;FATTORIA DEL CERRO;+39 0578 767722;VIA GRAZIANELLA, 5 - LOC. LOC. ACQUAVIVA - FRAZ. FRAZ. ARGIANO;53040;Montepulciano;SI;tenutedelcerro@pec.unipol.it;www.villagrazianella.it;052015AAT0070;4801;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;2;Fattoria della Talosa;+39 0578757929;DELLA TALOSA N. 8;53045;Montepulciano;SI;shop@talosa.it;www.talosa.it;052015AAT0138;21848;430930943;117814591
MONTEPULCIANO;SIENA;Agriturismi;2;Fattoria Le Capezzine;+39 0578 724304;COLONICA NN 1-4 - LOC. CAPEZZINE - FRAZ. VALIANO;53045;Montepulciano;SI;info@avignonesi.it;www.avignonesi.it;052015AAT0143;22674;431479125;119021177
MONTEPULCIANO;SIENA;Agriturismi;2;FATTORIA TERRAROSSA;+39 0578 724051 3476478390;LOC. TERRAROSSA - FRAZ. VALIANO;53040;Montepulciano;SI;info@terrarossa.it;www.terrarossa.it;052015AAT0036;4769;43169683;119068799
MONTEPULCIANO;SIENA;Agriturismi;2;FRATERIA DI SAN BENEDETTO;+39 0578 757649;STRADA PER CHIANCIANO, 25;53045;Montepulciano;SI;frateriasanbenedetto@libero.it;www.s.benedetto.it;052015AAT0052;4785;430818513999999;117800609
MONTEPULCIANO;SIENA;Agriturismi;2;GODIOLO;+39 0578 .757251;VIA DELL'ACQUAPUZZOLA, 13;53045;Montepulciano;SI;agriturismo@godiolo.it;www.godiolo.it;052015AAT0100;4827;43091298;11791056
MONTEPULCIANO;SIENA;Agriturismi;2;I FUOCHI;+39 0578 724002;VIA DEI FUOCHI - FRAZ. VALIANO;53045;Montepulciano;SI;annalucia75@libero.it;www.ifuochi.toscana.it;052015AAT0071;4802;431470555;11901574
MONTEPULCIANO;SIENA;Agriturismi;2;IL FIENILE;+39 3386338398;DI CASA ROSSA N 2;53045;Montepulciano;SI;annesi.laura@gmail.com;;052015AAT0139;22083;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;2;IL MOLINACCIO;+39 333 2300170;VIA ANTICA CHIUSINA, 12;53045;Montepulciano;SI;info@ilmolinaccio.com;www.ilmolinaccio.com;052015AAT0046;4779;430978806660199;118287777900695
MONTEPULCIANO;SIENA;Agriturismi;2;IL SABATO DEL VILLAGGIO;+39 338 8634109;S.S. 326 EST, 160/A - FRAZ. TRE BERTE;53040;Montepulciano;SI;;;052015AAT0078;4808;430929259999999;11782389
MONTEPULCIANO;SIENA;Agriturismi;2;LA BUCA VECCHIA;+39 333 3371801;VIA STRADA PER PIENZA, 38;53045;Montepulciano;SI;info@labucavecchia.it;;052015AAT0132;20110;430856325;117675445
MONTEPULCIANO;SIENA;Agriturismi;2;LA CORTE DEL CAVALIERINO;;;53045;Montepulciano;SI;;;052015AAT0099;4826;430986938;117872467
MONTEPULCIANO;SIENA;Agriturismi;2;LA CRETA;+39 0578 716364;VIA DELLA BOCCIA, 10;53045;Montepulciano;SI;info@lacreta.it;www.lacreta.it;052015AAT0024;4760;43102511;1175587
MONTEPULCIANO;SIENA;Agriturismi;2;LA TERRA;+39 0578 1998000;VIA DI PETRIGNANO, 2 - LOC. LOC. IL PILASTRO - FRAZ. FRAZ. VALIANO;53045;Montepulciano;SI;pietropaolodessi@gmail.com;www.agriturismolaterra.it;052015AAT0128;19617;431545813011629;119324588483764
MONTEPULCIANO;SIENA;Agriturismi;2;LE STRINGAIE;+39 0578 708676;VIA CASELLE, 5 - FRAZ. FRAZ. STAZIONE;53045;Montepulciano;SI;lestringaie@libero.it;www.lestringaie.it;052015AAT0121;18719;430934812;117794946
MONTEPULCIANO;SIENA;Agriturismi;2;PALAZZO VECCHIO;+39 0578 724170;TERRA ROSSA, 5 - FRAZ. VALIANO;53045;Montepulciano;SI;palazzovecchio@vinonobile.it;www.vinonobile.it;052015AAT0116;17822;431622081806303;119003723703613
MONTEPULCIANO;SIENA;Agriturismi;2;POLIZIANO;+39 0578 738171;VIA FONTAGO, 1 - FRAZ. MONTEP. STAZIONE;53045;Montepulciano;SI;;;052015AAT0106;4833;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;2;SAN MARTINO;+39 0578 717463;VIA DI MARTIENA, 3;53045;Montepulciano;SI;info@fattoriasanmartino.it;www.fattoriasanmartino.it;052015AAT0057;4789;430948869;117900152
MONTEPULCIANO;SIENA;Agriturismi;2;SOCIETA AGRICOLA NOBILE DI CORSI GIULIANA;+39 0578 757398;S.S. 146 KM 24+100;53045;Montepulciano;SI;info@agriturismonobile.it;www.agriturismonobile.it;052015AAT0011;4750;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;2;TENUTA LA BRACCESCA;+39 0578724252;DELLA STELLA 10 - FRAZ. VALIANO;53045;Montepulciano;SI;labraccesca@antinori.it;;052015AAT0129;19632;431479125;119021177
MONTEPULCIANO;SIENA;Agriturismi;2;TERRE DI PATERNO;+39 0578 798174;VIA FONTELELLERA, 15 - FRAZ. S.ALBINO;53045;Montepulciano;SI;carlofresa@tiscali.it;;052015AAT0084;4814;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;2;VILLA MANVI;+39 3927464727;VILLA BIANCA 13/15;53045;Montepulciano;SI;p_manvi@hotmail.com;;052015AAT0141;22206;43082868;11793578
MONTEPULCIANO;SIENA;Agriturismi;2;VILLA MAZZI;+39 0578 758431;STRADA DI PIENZA, 32;53045;Montepulciano;SI;info@villamazzi.it;www.villamazzi.it;052015AAT0104;4831;431028213;117454476
MONTEPULCIANO;SIENA;Agriturismi;3;AGRITURISMO IL CANTASTORIE;+39 0578 757919;VIA CUPA, 5 - FRAZ. ACQUAVIVA;53045;Montepulciano;SI;info@crociani.it;www.crociani.it/cantastorie;052015AAT0087;4816;431150184999999;118653148
MONTEPULCIANO;SIENA;Agriturismi;3;AGRITURISMO PODERE LAMBERTO;+39 0578 64601;VIA DEI POGGIARDELLI, 16;53045;Montepulciano;SI;info@poderelamberto.com;www.poderelamberto.com;052015AAT0050;4783;430492283;117975207
MONTEPULCIANO;SIENA;Agriturismi;3;AZ.AGR. IL CASALONE;+39 0578 799291;VIA DELLA MONTAGNA, 19 - LOC. CASALONE;53045;Montepulciano;SI;ilcasalone@libero.it;www.ilcasalone.it;052015AAT0021;4757;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;3;AZ.AGR.IL GREPPO;+39 0578 707112;VIA DEI GREPPI, 47;53040;Montepulciano;SI;info@ilgreppo.it;www.ilgreppo.it;052015AAT0037;4770;431624028999999;118190270999999
MONTEPULCIANO;SIENA;Agriturismi;3;AZ. AGRIT. BORGO DEL MOLINELLO;+39 0578 799322;VIA DI CAMAIONE, 2 - LOC. S ALBINO;53045;Montepulciano;SI;borgodelmolinello@libero.it;www.borgodelmolinello.it;052015AAT0055;4787;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;3;AZ.AGR.LA FRATERNITA;+39 0578 758215;VIA DELLA FRATERNITA, 4;53045;Montepulciano;SI;info@agriturismolafraternita.it;www.agriturismolafraternita.it;052015AAT0023;4759;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;3;AZ. AGR. NIBBIANO;+39 0578 758340;VIA DELLE COROLLE, 1 - LOC. NIBBIANO;53045;Montepulciano;SI;info@nibbiano.com;www.nibbiano.com;052015AAT0042;4775;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;3;LA BRUCIATA;+39 0578 757704;VIA DEL TERMINE, 9 - LOC. POGGIANO;53045;Montepulciano;SI;info@agriturismolabruciata.it;www.agriturismolabruciata.it;052015AAT0069;4800;43120283;118207565999999
MONTEPULCIANO;SIENA;Agriturismi;3;LE CAGGIOLE;+39 0578 716614;S.P. 12 - LOC. CAGGIOLE;53045;Montepulciano;SI;info@agriturismolecaggiole.it;www.agriturismolecaggiole.it;052015AAT0017;4753;431173702999999;118045369999999
